text,y_true,y_pred,y_scores
Hey Katycats! We are releasing a movie at midnight UK time to celebrate  katy's 30th birthday! Be sure to subscribe to our channel and watch the  movie!﻿,1,1,0.8337595797871612
beautiful,0,0,0.0007134921048424809
pleas subscribe on me for ps4 games video <br /><i>______________________________</i><br />if you have som tips so contact me on kik or skype<br /><i>______________________________</i><br />Kik: pander26<br />Skype: sander.nicolaysen2<br /><i>______________________</i><br />pleas subscribe on me and Kashoo Gaming﻿,1,1,0.9159019101983138
"Hey guys and girls check out Comedy Recipe for hilarious you tube videos, pranks, and crank calls!",1,1,0.7205541055600542
Dress like Rihanna at kpopcity.net - The largest discount fashion store in the world! Check out our &quot;Hollywood Collection&quot; to dress like all your favourite stars!   Dress like Rihanna at kpopcity.net - The largest discount fashion store in the world! Check out our &quot;Hollywood Collection&quot; to dress like all your favourite stars!,1,1,0.877701677822051
Your going to hear me Roar !!!! :-))))   #soundsofsunday ﻿,0,0,0.06634537702276498
Hey check out my channel!!!! Please,1,1,0.9999877486582622
"how can there be 2.124.821.694 views, when im the only person alive after  the zombie apocalypse - greetings, spoderman :)﻿",0,0,0.19830209984275254
eminem new song check out my videos,1,1,0.8176170113874914
Great song﻿,0,0,0.019635939571336754
Check out this video on YouTube: I ﻿,1,1,0.9758159809861201
"she is a fool. this is a foolish video. the lyrics are all about her and  how great she is. she is arrogant, obviously. but the thing is that there  are a lot of idiots.. look how many hits this garnered. the young stupid  girls who listen to her are numbering in the millions i guess. this video  is a piece of trash. why would anyone ever like it or listen to it? because  these stupid little girls have idiots for fathers and mothers.. and so they  are going to turn into idiots also.. just like this stupid singer. ﻿",0,0,0.16715598618351438
❤️❤️❤️﻿,0,1,0.5168125805863644
hay my is honesty wright i am 12year old  i love your song thank you for makeing this song i love this song so much sometime harts can get breaken  people kill  they self or go cazzy i  love you so much thanks 😱👏keep on go  make  sure you doing your   dream is comeing rule  good luck﻿,0,0,0.22276796156357498
cool﻿,0,0,0.07628601502679143
OOOOO SHUFFLLLLLLLLLLLLLLLLLLLLLLINNNNN﻿,0,0,0.1126478966174298
EVERYONE PLEASE SUBSCRIBE TO MY CHANNEL OR CAN YOU ALL JUST GO LOOK AT MY VIDEOS ﻿,1,1,0.9960151643104225
love the you lie the good﻿,0,0,0.061992279000459075
Fuck you Eminem﻿,0,0,0.002237192918076055
HOW DO YOU PUT A PICTURE FOR YOUR IMAGE THINGIE?!?!﻿,1,0,0.4304752313941619
Y LOVE YOU﻿,0,0,0.0554814141239714
We can have a party next share﻿,1,1,0.8711175938872794
Pleas subscribe my channel﻿,1,1,0.9998880757480116
"Hello everyone my name&#39;s Anderson and i&#39;m a singer. not expecting to buy subscribers with words BUT to gain them with my voice. I might not be the best but my voice is different (in a good way) and i&#39;ll work harder than anyone out there to get better, &#39;cuz &quot;yeah&quot; i have a dream  a HUGE one, (who doesn&#39;t?) so please take 3 minutes of your time to check out my covers. Give me a chance you won&#39;t regret it If you feel like subscribing that&#39;d be awesome and it&#39;d mean the world to me THANK YOU SO MUCH",1,1,0.6983594255685085
guys please subscribe me to help my channel grow please guys﻿,1,1,0.9973015063419597
"Help shakira&#39;s waka waka be the first song by a female artist to reach 1 billion views.<br />(dark horse is ahead by roughly 100 million more views, and roar has only 50 million more views)<br /><a href=""https://www.youtube.com/watch?v=pRpeEdMmmQ0"">https://www.youtube.com/watch?v=pRpeEdMmmQ0</a>﻿",1,0,0.14005824943379802
wierd but funny﻿,0,0,0.022012732728134678
https://vimeo.com/107297364﻿,1,1,0.5168125805863644
"You are all sheep, period. This is terrible music.﻿",0,0,0.10567635113298542
Subscribe to me and I'll subscribe back!!!﻿,1,1,0.9999914974652775
5 years... ﻿,0,0,0.2878037932343318
Let get this video to one billion views﻿,0,0,0.07172329662441725
And somehow she has access to makeup in the middle of the woods...﻿,0,0,0.39748632437012577
Sub to my channel visuelgamingzNL I sub back﻿,1,1,0.989144215650273
LIKE AND SUBSCRIB IF YOU WATCH IN 2015 ;)﻿,1,1,0.996454142670352
I remember this :D,0,0,0.4972979642035527
"2,000,000,000 out of 7,000,000,000 people in the would saw this video just  in 2 years and yeat i only get 2 words out of the hole song﻿",0,0,0.2174395686138491
Its 2015 and still shuffling to this song🎶🎵🎧﻿,0,0,0.13335733568493915
Shakira is the best dancer,0,0,0.03468676196134811
please like : http://www.bubblews.com/news/9277547-peace-and-brotherhood﻿,1,1,0.5168125805863644
"Aye homies check out our remix to 50 Cent Your Life Is On The Line we just started our youtube channel and we are all ways working hard, give us some feed back on our latest song on what you guys think if you like show support.﻿",1,1,0.6403880437802283
I love this!!!!! This is one of my fave songs now and I just subscribed :) :) :),1,1,0.9104418067300762
"Search ""Chubbz Dinero - Ready Or Not "" Thanks ﻿",1,1,0.9072071406133327
Check out this video on YouTube:<br /><br />Love this song... It&#39;s all good will never go back that but I&#39;ll always remember the passion but never want to go back to being dysfunctional insanity....... Goal is to live happy not live insane. ﻿,1,0,0.46493764258700127
"If I knew Korean, this would be even funnier. At least a bit at the end was  in English, but was spoken quite rapidly.﻿",0,0,0.22207403078180268
shakira is the best!,0,0,0.013899900436495168
Have you tried a new social network TSU? This new social network has a  special thing.You can share the posts as well as on fb and twitter and even  to'll get paid You can registr here:  https://www.tsu.co/WORLDWIDE_LIFE﻿,1,1,0.9573938715198869
Hiya😊 I just started YouTube and it would mean a lot if some of you could  subscribe and watch my first video?xx﻿,1,1,0.806048060664066
Check my first video out﻿,1,1,0.9897225283271944
Party Rock....lol...who wants to shuffle!!!﻿,0,0,0.18399254246944366
How can this song have 629 million views while there are only 7 million  people in the world?﻿,0,0,0.008922499052817513
this very good so I dance with some companions front of the whole school﻿,0,0,0.34721311231169083
"<a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Awesome"">#Awesome</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Share"">#Share</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23RT"">#RT</a> Eminem - Love The Way You Lie ft. Rihanna <a href=""http://ow.ly/2zME8f"">http://ow.ly/2zME8f</a>﻿",1,1,0.8222371299891459
i think about 100 millions of the views come from people who only wanted to  check the views﻿,0,0,0.1913873576351167
This is the best of the best video in world!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,0,0,0.04947590183757755
Check me out! I'm kyle. I rap so yeah ﻿,1,1,0.9427921277833449
SUBSCRIBE TO MY CHANNEL X PLEASE!. SPARE,1,1,0.9994709349540809
Check my channel﻿,1,1,0.9999486802661646
Can somebody wake me up when we get to 3 billion views.﻿,0,0,0.17734743142581136
"Check out Melbourne shuffle, everybody!﻿",1,1,0.8148399295881349
Come subscribe﻿,1,1,0.9971443609471957
Check out this video on YouTube: ﻿,1,1,0.9758159809861201
"Definitley the song for 2010 when im not listening to gypsy SHAKIRA ROCKS<br /><span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/101721377578919894134"" oid=""101721377578919894134"">shakiraVEVO</a></span>﻿",1,0,0.3854802949100121
Check my channel please! And listen to the best music ever :P﻿,1,1,0.9556475012618406
I am so awesome and smart!!! Sucscribe to me!﻿,1,1,0.6426371403408356
Cool﻿,0,0,0.07628601502679143
I love you,0,0,0.006605576809165914
*****PLEASE READ*****  Hey everyone! I&#39;m a 19 year old student  who loves to sing.  I record and upload covers on my channel. I would love if you could check them out.  Just give me a chance. You don&#39;t have to thumbs up or subscribe (But you can if you like what your hear)  Just listen. I&#39;d really appreciate.  ~THANK YOU for your time. ~,1,1,0.8990061994232894
Message :   GTA V  $20  FIFA 14 $15  PS4  $200  Galaxy S4 mini $250  Ipad 4   $200  visit the site hh.nl,1,1,0.7621251840894248
curti? click here ?  https://www.facebook.com/demiilovatofas?ref=hl   https://www.facebook.com/pages/Frases-Secretas/448800865296855?ref=hl﻿,1,1,0.9757451692542576
Like this comment for no reason.﻿,1,1,0.9263253711844677
I hav absolutely no idea what he's saying. Is it even a language?﻿,0,0,0.11925617075514419
"When I hear Katy singing this, I cry. The song has got depth.﻿",0,0,0.1260425579772907
How can this have 2 billion views when there's only me on the planet? LOL﻿,0,0,0.007982187666715488
www.marketglory.com/strategygame/lordviperas﻿,1,1,0.5168125805863644
"I make guitar covers, please have a look at my channel﻿",1,1,0.9437307221510699
Please check out my vidios guys﻿,1,1,0.9751470530431607
"THIS HAS MORE VIEWS THAN QUEEN AND MICHAEL JACKSON, 2 BILLION views omg﻿",0,0,0.01603713562751905
The perfect example of abuse from husbands and the thing is I&#39;m a feminist so I definitely agree with this song and well...if I see this someone&#39;s going to die! Just sayin.﻿,0,0,0.20292783474939866
VOTE FOR KATY FOR THE EMAs! #KATYCATS  http://tv.mtvema.com/artists/katy-perry/i38xh1﻿,1,1,0.6904214174559438
"Hey yall its the real Kevin Hart, shout out to my fans!!! follow me +RealKevinHeart ﻿",1,0,0.2799591594997564
"if you want to win money at hopme click here <a href=""https://www.paidverts.com/ref/sihaam01"">https://www.paidverts.com/ref/sihaam01</a> it&#39;s work 100/100﻿",1,1,0.9431987537391516
2015 LIKEEE﻿,0,0,0.10234699238368088
http://thepiratebay.se/torrent/10626835/The.Expendables.3.2014.DVDSCR.Xvid-DiNGO ﻿,1,1,0.5214752102256164
"Every time I hear this song, I think about Iniesta&#39;s goal against the Netherlands...﻿",0,0,0.17027805244237765
this song is racist,0,0,0.007320068683343604
Please help me go here http://www.gofundme.com/littlebrother﻿,1,1,0.9911365275869192
"EVERYONE GO AND SHARE youtu  be/ARkglzjQuP0 ON FB,TWITTER,G+ TO VOTE FOR EMINEM TO BECOME ARTIST OF THE YEAR ON FIRST EVER YOUTUBE MUSIC AWARDS !!!  AND GET THIS METHOD TO CHEAT AT INTERNET ROULETTE OUT OF EMINEMS VIDEO ! SHADY ARTIST OF THE YEAR !",1,1,0.807588421955784
Abomination! Subscribe if you agree :| party here in my channel. cool lights.﻿,1,1,0.852661389121615
And i´m Shufflin still today :D﻿,0,0,0.3049273322597542
cool cool cool cool cool cool cool﻿,0,0,0.02135157276799334
3m subscribers but look at the views its 700 million wtf :P﻿,1,1,0.7941311962686707
Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8﻿,0,0,0.05671011479241561
"do you guys know, there&#39;s a part two of this song! :D﻿",0,0,0.39628580450847295
"I want to see Shakira, not football :)",0,0,0.42036401604467644
"Party rock anthem is love,party rock anthem is life﻿",0,0,0.19438507325264637
"YO GUYS SORRY IF THIS ANNOYS YOU!!! BUT CHECK OUT MY CHANNEL, AND LATEST VIDEO. A LIKE AND SUBSCRIBE WOULD BE NICE TOO!!!!!!!",1,1,0.9667998894733456
i want to be that robot guy...﻿,0,1,0.5381656297516303
I like you . Katy Perry 600▲60▲6▲﻿,0,0,0.2171245641656116
Very Nice !!!<br />Yeah Fucking.﻿,0,0,0.16376150268884956
Lol thats the guy from animal planet and lost. And the girl is megan fox i think hahah ﻿,0,0,0.09795995280380847
"666,002,018 views! 666 million. 666! Katy Perry illuminati confirmed!!!﻿",0,0,0.04770315253903757
http://binbox.io/1FIRo#123﻿,1,1,0.5168125805863644
Put famous people in the jungle for an hour and look what happens.﻿,0,0,0.3355040882639086
Subscribe﻿,1,1,0.9999992458026664
Nice song .See my new track.﻿,1,0,0.36692017069727156
Such a good song ans Katy sounds great over the melody. Im growing as an  artist everyday from my hit song 'CRAZY' which has got my name out there.  cant thank my fans more for their support. If you could take a moment? to  check it and my music? maybe you'll join me to make my dream come true :)  thank you for your time﻿,1,0,0.4641704360045009
Lol check out my chanell and subscribe please i want 5000 subs thats it im nearly their now﻿,1,1,0.9420139930831251
it pisses me off a bit that blank space has more views (868 mio) than this. meh ﻿,0,0,0.18358868134253684
Who else would give Katy perry a good old mighty roar? ;)﻿,0,0,0.03111111000402364
 I hate this song! ﻿,0,0,0.03154875907199563
I love it,0,0,0.006605576809165914
Loves it﻿,0,0,0.0720341663949081
Im gonna share a little ryhme canibus blows eminem away a quadrillion times especially about the categories of intelligent things in his mind. That he learned and rapped about and forgot before eminem spit his first ryme.luv ya linz 4e﻿,1,0,0.37765055220210164
Plizz withing my channel ﻿,1,1,0.8675235711499116
SHAKIRA SONG WAKA WAKA﻿,0,0,0.026435640387915977
I love her green eyes﻿,0,0,0.032390494570921205
The new Makeup Transformation with Integrated Look-A-Like Feature now  available in Ver 1.13! Do you know who you look like? Install or update  your version of Makeup Transformation  https://play.google.com/store/apps/details?id=com.yourelink.makeuptransformation  or visit Google Play.﻿,1,1,0.9139209265495966
Hey dickwad - we&#39;re all africans. The colour of your skin just tells us something about how long ago your ancestors left Africa.   Check out Baba Brinkman - he has a song called &quot;I&#39;m A African&quot;   Go learn something.,1,0,0.45643232742187534
Check out my acoustic channel ﻿,1,1,0.9916190558283704
Will this song ever reach 7 Billion Views?﻿,0,0,0.17557785884385735
Aslamu Lykum... From Pakistan﻿,1,1,0.541025138678161
"Lets be honest, you wouldn't last 1 day on your own in the jungle. Stop  living n a fairy world.﻿",0,0,0.11456046277896394
I always end up coming back to this song<br />﻿,0,0,0.04933541030460026
like the songs﻿,0,0,0.0686497327914127
Katy Perry is garbage. Rihanna is the best singer in the world. ﻿,0,0,0.0795205848972045
"help me click on the subscribe Mai Nguyen, thank you﻿",1,1,0.985135915423605
Hey everyone check out my channel leave a like and subscribe please and if there is a song you want me to do post the name in the comments and I will get on to it(: Thanks,1,1,0.9953746253778744
"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  The cook officiates the tax. The walk judges the amount. Why does the ink train the valuable increase?",1,1,0.9757399303468027
Subscribe me please﻿,1,1,0.9998436964329471
https://twitter.com/GBphotographyGB﻿,1,1,0.5168125805863644
It looks so real and my daughter is a big fan and she likes a lot of your  songs.﻿,0,0,0.09639427534452386
"Every collaboration between them, we know it will be number 1 ﻿",0,1,0.5900199031961971
super rihanna﻿,0,0,0.15300254262799518
"Finally someone shares the same opinion as me. I&#39;ve tried really hard to like Gangnam style but I just can&#39;t, I don&#39;t even get the dance either. A song like this should be more popular than Gangnam Style, at least it makes sense.",1,0,0.21294991016500092
this song is awesome. these guys are the best. love this video too its hilarious lol. im getting popular fast because i rap with meaning. thumbs up if you piss next to the water in the toilet so it doesnt make noise﻿,1,0,0.2708028547108852
Hey guys please just spent one minute for me:) im a singer from srilanka and im 18 year&#39;s old! SooO I LIKE TO BE GREAT SINGER will be a one day so i hope it would be happen in really my life. Just view my videos and rate it and let me know how is my voice please help us guys closer to living my dream:)! I really know you&#39;d helped me who read this comment he/she can just understand my feeling ! Thanks guys lv u really much more! SUBSCRIBE IT MY CHANNEL AND ONECE AGAIN THANK U !,1,1,0.7387529568274586
CHECK OUT MY MUSIC VIDEO ON MY CHANEL!!!,1,1,0.9545354306172763
https://binbox.io/DNCkM#qT4Q1JB1﻿,1,1,0.5168125805863644
subscribe me if u love eminem,1,1,0.9523346154891835
Check out this playlist on YouTube:👿👳👳👳👳👳﻿,1,1,0.8639253940942564
"This is so cool,why haven&#39;t I heard this before?﻿",0,0,0.12387477277025741
Best song ever!!!!﻿,0,0,0.03957000317190366
Hay dakota u earned a subscribee,1,1,0.9690754335164872
Where are Shakifans?,0,0,0.08344914684175135
I like this song ﻿,0,0,0.07881378287273415
share your thoughts﻿,1,1,0.9322431461331142
Awesome video this is one of my favorite  songs😀😀😀😀😀😀😀❤️❤️❤️❤️❤️❤️❤️❤️💎💎💎💎💎💄💄💄💄💋💋💋💋﻿,0,0,0.4716009206819659
She is perfect! &lt;3,0,0,0.08725391951821697
This song is so beauty,0,0,0.031028434476006242
sorry to all my haters<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />for party rock en﻿,0,0,0.45412706163751554
LIKE AND SUBSCRIBE﻿,1,1,0.9999992458026664
"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the statement conciliate the acidic stretch? The earth recognizes the money. When does the numberless number transport the trade?",1,1,0.9437999796278669
  Eminem is the king of rap  Micheal Jackson is the king of pop  If you also wanna go hard and wanna be the person of first class fame just check out Authenticviews*com and be famous just within days !! yO ~,1,0,0.32591148114483326
awesome﻿,0,0,0.05543230446061705
"Just coming to check if people are still viewing this video. And  apparently, they still do.﻿",0,0,0.37853397734213623
Meet The Richest Online Marketer  NOW CLICK : bit.ly/make-money-without-adroid,1,1,0.9891625081509319
She's an old Whore!﻿,0,0,0.13303581642459839
https://www.indiegogo.com/projects/help-stop-my-poverty-cyber-pan-handleing/x/8692160#home ﻿,1,1,0.5214752102256164
"The projects After Effects, Music, Foto, Web sites and another you can find  and buy here  http://audiojungle.net/user/EugeneKalinin/portfolio?ref=EugeneKalinin﻿",1,1,0.9204032163962214
"great song, but we all know that Katy buys her views..﻿",0,0,0.08898908110449913
"Anyone Who LOVEs music , please go check out my youtube page and tell me  what you think . I just put a video up and will be doing more song. I'm  just trying to get myself started. Any love is much Appreciated ﻿",1,1,0.6653020291532287
"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mother approve the axiomatic insurance? The fear appoints the roll. When does the space prepare the historical shame?",1,1,0.9722742901325896
"yo I know nobody will probably even read this..  But I’m gonna type it any way because i hope at least one person will  i&#39;m a rapper with a dream. I know there&#39;s like 200k of those in this world  but please check out my music and subscribe? if you want.? thanks,  I would love nothing more than to have a decent following on youtube..  if anyone? reading this could press the &quot;THUMBS UP&quot; other people will see it  just a simple button press? could make my dream come true =) Thank You",1,1,0.830993061398593
i watched this because of the large amount of views and now i am convinced it is because that girl is so hot,0,0,0.06324020458725786
"Support the fight for your 4th amendment right to privacy in your home and business. Stop the NSA spying on Americans with the un Patriot Act Renewal. Rand Paul has spent 10.5 hours on the Senate floor in a Protest and Filibuster fighting for our  Constitution that this Nation is founded on. Join the fight at Rand Paul dot com. Spread The Word. We Have Someone That Cares About Our Nation.  Email your Senators, Congress men and women, tell them to support Rand. Tell the news to support Rand too. Senator Rand Paul was up until <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=1m00s"">1:00</a> am this morning fighting for our Constitution.﻿",1,1,0.8991335326389007
Hello. İ am from Azerbaijan<br />﻿,0,1,0.5266561212368013
Eminem best rapper all the time﻿,0,0,0.23588915123946866
I'm watching this in 2014﻿,0,0,0.3117405263492938
Eminem is the greatest artist to ever touch the mic.﻿,0,0,0.12361830910726533
Rihanna is so beautiful and amazing ♥♥♥♥♥love her so much♥♥♥♥ forever RiRi fan ♥ ♥ ♥ ♥ ♥ ♥ ﻿,0,0,0.17139625014453838
this song gives me strength! love her lyrics. this video really brings the  lyrics to life. I'm getting known fast because i rap with meaning.. thumbs  up if you piss next to the water in the toilet so its quiet...﻿,1,0,0.4144445406617167
why does the world not shuffle???﻿,0,0,0.02074186696330923
looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt﻿,0,0,0.2734003310016887
Check out this video on YouTube:<br /><br />Eminem is amazing. ﻿,1,1,0.7955921343740746
Katy perry songs aren't that bad ﻿,0,0,0.045352449229044724
Hi Guys! check this awesome EDM &amp; House mix :) thanks a lot..  https://soundcloud.com/soundhase/edm-house-mix-2﻿,1,1,0.8818381553338867
Hey Go To My Channel Check Out My Dongs Thanks YouTuber&#39;s,1,1,0.9970344357819564
"Why there are so many dislikes. This song is so... awesome. It sounds like we MUST STOP BE RACISTS!!! If I could, I would like it 1,000,000,000 times!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿",0,0,0.037890136476832405
Feels and emotions in this song...God damn﻿,0,0,0.09031819655138133
Not bad﻿,0,0,0.07266984939047083
"Enough with the whole ""how does this have two billion views if there's only  7 million on the planet"" we get it. You're joking. It's not funny anymore.﻿",0,0,0.017231033343402813
Hi everyone! Do you like music? Then why not check out my music channel. The LEXIS band will be uploading their own songs and covers soon so don&#39;t miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one click. -&gt;﻿,1,1,0.9018612808490118
PLEASE SUBSCRIBE ME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,1,1,0.9998246584747335
Shakira u are so wiredo,0,0,0.2560535786518137
Yo like what up this song is fricking beast anywon herd the see mee rollin or I woke up in a new Buggti check out nuketown rap I was shooting in it see my nice quick scoping things training for faze adoult freind sang I was at my freinds house doing it we just had the rap going and we were doing fun things ﻿,1,1,0.5681059463521708
IIIIIIIIIII LOVE THIS SHAKE IT SONG OH SORRY EVERY SHAKE IT SONG I LIKE WATCH SUBSCRIBE AND NEVER UNLIKE BROOOOO!!!!!!!!!!! SHAKE IT UP﻿,1,0,0.35528567718655224
2011- the last year of decent music.﻿,0,0,0.2747280163660275
CHECK OUT DANEJA GOOD GIRL,1,1,0.7427834503172801
+447935454150 lovely girl talk to me xxx﻿,1,0,0.24516967279525878
Check the shit out on my channel<br /><br /><br />SUBSCRIBE YOU WILL LIKE IT﻿,1,1,0.9418060337247439
This song/video is such a trigger but it&#39;s just so good...﻿,0,0,0.12909536134556412
I love this song!!!﻿,0,0,0.03352528033062868
just came to check the view count﻿,0,1,0.5203985693517734
still watching in 2015...﻿,0,0,0.3117405263492938
Is that Charlie from lost?﻿,0,0,0.07657306282080317
Pls follow this channel!! http://www.twitch.tv/sevadus﻿,1,1,0.9981267548282927
Check out my channel please.,1,1,0.9999877486582622
The Funny Thing Is That this song was made in 2009 but it took 2 years to  get to america.﻿,0,0,0.08547358290918204
so many comments.﻿,0,1,0.6202299229114656
Subscribe me and i subscribe you back!!﻿,1,1,0.9999925609111356
Love itt and ppl check out my channel!!!,1,1,0.9770836364292379
I shuffled while listening to this song. THE ILLNESS IS SPREADING!!﻿,0,0,0.21221706072264881
http://www.billboard.com/articles/columns/pop-shop/6174122/fan-army-face-off-round-3 Vote for SONES please....we're against vips....please help us.. &gt;.&lt;﻿,1,1,0.9498653591731663
ayyy can u guys please check out my rap video im 16 n im juss tryna get some love please chrck it out an thank u,1,1,0.8296185419890645
" I really can&#39;t comprehend Miley Cyrus , she actually is a high profile and she tapes herself banging Today a video was leeched with her sucking and fucking The video has been posted at the celebrity website under :  miley-celeb-news.co.uk ",1,1,0.7071943082061691
Thumbs up if you listen this in 2015.﻿,0,0,0.4274551388915538
Waka waka she rules,0,0,0.07819402148825172
"Why the fuck this keeps updated? Comments :""5 minutes ago"" Song: ""2 years and  4 months ago""﻿",0,0,0.3043239840814835
Hey ! Subscribe  to me for the peace in the world ! ♥﻿,1,1,0.9127073122171347
Eminem THE BEST !﻿,0,0,0.1510246208741778
Hey Guys this is Glamour Beauty! I just started my youtube channel please  go check it out! I'm going to post singing videos and also random videos  that I fell like! Please go to subscribe! More to come soon!. Remember to  subscribe!﻿,1,1,0.9584226549987445
who is going to reach the billion first : katy or taylor ?﻿,0,0,0.41878721456357243
"I don&#39;t understand this song, I have had the passion for women feel like im losing my mind but i don&#39;t understand the ideas of loving the the way someone lies.....﻿",0,0,0.12716897019081871
First they were fighting... Then they were making out...﻿,0,0,0.31937651937804146
:3﻿,0,1,0.5214752102256164
Best song for ever💜💜😢<br />﻿,0,0,0.013710175553132729
Very good! Like! :D﻿,0,0,0.15992875392185552
Katy Perry You Are Looking Soo PRETTY DAMN CUTE :-* :-*﻿,0,0,0.15520104664744963
The boyfriend was Charlie from the TV show LOST ﻿,0,0,0.16232813268063628
This looks so fun and it's a good song﻿,0,0,0.050204728882684305
EMINEM&lt;3 <br />the best rapper ever&lt;3﻿,0,0,0.16834341956781845
What my gangnam style﻿,0,0,0.2126987263024396
":: ATTENTION : WE NEED 10 Million Views More for FIREWORK to Reach 500M .. We have only 1 and half day left for katy's birtgday. Listen How it could be possible?? &gt;&gt;JUST Open different Tabs from Different Browser &gt;&gt;Dont Watch Full Video, Remember We dont have time on hand, Its Time Wasting. View it only for 30 sec. Plz thumbs up and share﻿",1,1,0.5306782313934238
LoL﻿,0,0,0.10226439547901435
Awsome<br />﻿,0,0,0.2794008926353848
lol so funny love it﻿,0,0,0.07294752451736258
katy is beautiful. and this song is catchy. I'm a rapper with 25000  subscribers.. thumbs up if you hate when you take a shit and the water  splashes your balls﻿,1,0,0.2001224846114872
EMINEM FANS!!!  - Check Out The New Song &quot;FEELIN&#39; GOOD&quot; By J-D-P  Just Click The &quot;GHOSTPOET100&quot; Link Above This Post  Thank You All...,1,1,0.8926317099058855
check out mah girl it duh shit yo﻿,1,1,0.8145735541721879
most popular video on youtube  ﻿,0,0,0.3592465880874615
Waka waka,0,0,0.016319032452058197
Check out this video on YouTube:jjiwajwkajajqjaubkm﻿,1,1,0.9753219428880625
