text,y_true,y_pred,y_scores
"she is a fool. this is a foolish video. the lyrics are all about her and  how great she is. she is arrogant, obviously. but the thing is that there  are a lot of idiots.. look how many hits this garnered. the young stupid  girls who listen to her are numbering in the millions i guess. this video  is a piece of trash. why would anyone ever like it or listen to it? because  these stupid little girls have idiots for fathers and mothers.. and so they  are going to turn into idiots also.. just like this stupid singer. ﻿",0,0,0.31106835480154993
❤️❤️❤️﻿,0,0,0.033217837684963204
hay my is honesty wright i am 12year old  i love your song thank you for makeing this song i love this song so much sometime harts can get breaken  people kill  they self or go cazzy i  love you so much thanks 😱👏keep on go  make  sure you doing your   dream is comeing rule  good luck﻿,0,1,0.5582614296067581
cool﻿,0,0,0.32065910450840446
OOOOO SHUFFLLLLLLLLLLLLLLLLLLLLLLINNNNN﻿,0,0,0.11590137524648624
EVERYONE PLEASE SUBSCRIBE TO MY CHANNEL OR CAN YOU ALL JUST GO LOOK AT MY VIDEOS ﻿,1,1,0.9917628147328916
love the you lie the good﻿,0,0,0.12122752887534018
Fuck you Eminem﻿,0,0,0.15519643719547455
HOW DO YOU PUT A PICTURE FOR YOUR IMAGE THINGIE?!?!﻿,1,1,0.5859774208169553
Y LOVE YOU﻿,0,0,0.08074791185569197
We can have a party next share﻿,1,1,0.6993251489001684
Pleas subscribe my channel﻿,1,1,0.9784094846570434
"Hello everyone my name&#39;s Anderson and i&#39;m a singer. not expecting to buy subscribers with words BUT to gain them with my voice. I might not be the best but my voice is different (in a good way) and i&#39;ll work harder than anyone out there to get better, &#39;cuz &quot;yeah&quot; i have a dream  a HUGE one, (who doesn&#39;t?) so please take 3 minutes of your time to check out my covers. Give me a chance you won&#39;t regret it If you feel like subscribing that&#39;d be awesome and it&#39;d mean the world to me THANK YOU SO MUCH",1,1,0.954723382152299
guys please subscribe me to help my channel grow please guys﻿,1,1,0.9927134602839184
"Help shakira&#39;s waka waka be the first song by a female artist to reach 1 billion views.<br />(dark horse is ahead by roughly 100 million more views, and roar has only 50 million more views)<br /><a href=""https://www.youtube.com/watch?v=pRpeEdMmmQ0"">https://www.youtube.com/watch?v=pRpeEdMmmQ0</a>﻿",1,0,0.23010420420986752
wierd but funny﻿,0,0,0.21108741091583802
https://vimeo.com/107297364﻿,1,0,0.4457363505165414
"You are all sheep, period. This is terrible music.﻿",0,0,0.15881355243575218
Subscribe to me and I'll subscribe back!!!﻿,1,1,0.9485444872245459
5 years... ﻿,0,0,0.0582807101750553
Let get this video to one billion views﻿,0,0,0.2081579763527127
And somehow she has access to makeup in the middle of the woods...﻿,0,0,0.032269514264378435
Sub to my channel visuelgamingzNL I sub back﻿,1,1,0.9396228358873878
LIKE AND SUBSCRIB IF YOU WATCH IN 2015 ;)﻿,1,1,0.8109451903103821
I remember this :D,0,0,0.3105332079206842
"2,000,000,000 out of 7,000,000,000 people in the would saw this video just  in 2 years and yeat i only get 2 words out of the hole song﻿",0,0,0.12643961451535185
Its 2015 and still shuffling to this song🎶🎵🎧﻿,0,0,0.1012073767557127
Shakira is the best dancer,0,0,0.08898339565788115
please like : http://www.bubblews.com/news/9277547-peace-and-brotherhood﻿,1,1,0.7795018106312686
"Aye homies check out our remix to 50 Cent Your Life Is On The Line we just started our youtube channel and we are all ways working hard, give us some feed back on our latest song on what you guys think if you like show support.﻿",1,1,0.8661076164569441
I love this!!!!! This is one of my fave songs now and I just subscribed :) :) :),1,1,0.8365215442654059
"Search ""Chubbz Dinero - Ready Or Not "" Thanks ﻿",1,1,0.8099274990092606
Check out this video on YouTube:<br /><br />Love this song... It&#39;s all good will never go back that but I&#39;ll always remember the passion but never want to go back to being dysfunctional insanity....... Goal is to live happy not live insane. ﻿,1,0,0.2558486157937714
"If I knew Korean, this would be even funnier. At least a bit at the end was  in English, but was spoken quite rapidly.﻿",0,0,0.11606661080319575
shakira is the best!,0,0,0.08155678163064203
Have you tried a new social network TSU? This new social network has a  special thing.You can share the posts as well as on fb and twitter and even  to'll get paid You can registr here:  https://www.tsu.co/WORLDWIDE_LIFE﻿,1,1,0.9890810587833059
Hiya😊 I just started YouTube and it would mean a lot if some of you could  subscribe and watch my first video?xx﻿,1,1,0.9454978434290093
Check my first video out﻿,1,1,0.782635384834596
Party Rock....lol...who wants to shuffle!!!﻿,0,0,0.1135661964545303
How can this song have 629 million views while there are only 7 million  people in the world?﻿,0,0,0.060251466398379486
this very good so I dance with some companions front of the whole school﻿,0,0,0.258612166232855
"<a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Awesome"">#Awesome</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Share"">#Share</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23RT"">#RT</a> Eminem - Love The Way You Lie ft. Rihanna <a href=""http://ow.ly/2zME8f"">http://ow.ly/2zME8f</a>﻿",1,1,0.9263323238000548
i think about 100 millions of the views come from people who only wanted to  check the views﻿,0,0,0.18730668131737563
This is the best of the best video in world!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,0,0,0.1902333595662656
Check me out! I'm kyle. I rap so yeah ﻿,1,1,0.8559707605975861
SUBSCRIBE TO MY CHANNEL X PLEASE!. SPARE,1,1,0.9804543221856081
Check my channel﻿,1,1,0.93342149826763
Can somebody wake me up when we get to 3 billion views.﻿,0,0,0.27701676982756146
"Check out Melbourne shuffle, everybody!﻿",1,1,0.796418113668313
Come subscribe﻿,1,1,0.7378295746919876
Check out this video on YouTube: ﻿,1,1,0.8274717530629154
"Definitley the song for 2010 when im not listening to gypsy SHAKIRA ROCKS<br /><span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/101721377578919894134"" oid=""101721377578919894134"">shakiraVEVO</a></span>﻿",1,1,0.5489518299374405
Check my channel please! And listen to the best music ever :P﻿,1,1,0.8173917944344922
I am so awesome and smart!!! Sucscribe to me!﻿,1,1,0.7733786227542745
Cool﻿,0,0,0.32065910450840446
I love you,0,0,0.07529788646019116
*****PLEASE READ*****  Hey everyone! I&#39;m a 19 year old student  who loves to sing.  I record and upload covers on my channel. I would love if you could check them out.  Just give me a chance. You don&#39;t have to thumbs up or subscribe (But you can if you like what your hear)  Just listen. I&#39;d really appreciate.  ~THANK YOU for your time. ~,1,1,0.9865976728081257
Message :   GTA V  $20  FIFA 14 $15  PS4  $200  Galaxy S4 mini $250  Ipad 4   $200  visit the site hh.nl,1,1,0.7164518485578428
curti? click here ?  https://www.facebook.com/demiilovatofas?ref=hl   https://www.facebook.com/pages/Frases-Secretas/448800865296855?ref=hl﻿,1,1,0.5805416236345194
Like this comment for no reason.﻿,1,0,0.13917374372343438
I hav absolutely no idea what he's saying. Is it even a language?﻿,0,0,0.15013296007208582
"When I hear Katy singing this, I cry. The song has got depth.﻿",0,0,0.09225977410790724
How can this have 2 billion views when there's only me on the planet? LOL﻿,0,0,0.11758565089950145
www.marketglory.com/strategygame/lordviperas﻿,1,1,0.8016635422942276
"I make guitar covers, please have a look at my channel﻿",1,1,0.9852994050163922
Please check out my vidios guys﻿,1,1,0.943869272865668
"THIS HAS MORE VIEWS THAN QUEEN AND MICHAEL JACKSON, 2 BILLION views omg﻿",0,0,0.13696239096239698
The perfect example of abuse from husbands and the thing is I&#39;m a feminist so I definitely agree with this song and well...if I see this someone&#39;s going to die! Just sayin.﻿,0,0,0.23718049041118688
VOTE FOR KATY FOR THE EMAs! #KATYCATS  http://tv.mtvema.com/artists/katy-perry/i38xh1﻿,1,0,0.47418962220210775
"Hey yall its the real Kevin Hart, shout out to my fans!!! follow me +RealKevinHeart ﻿",1,1,0.5244556351424908
"if you want to win money at hopme click here <a href=""https://www.paidverts.com/ref/sihaam01"">https://www.paidverts.com/ref/sihaam01</a> it&#39;s work 100/100﻿",1,1,0.9536884648144277
2015 LIKEEE﻿,0,0,0.15652602537464683
http://thepiratebay.se/torrent/10626835/The.Expendables.3.2014.DVDSCR.Xvid-DiNGO ﻿,1,1,0.6684315221579984
"Every time I hear this song, I think about Iniesta&#39;s goal against the Netherlands...﻿",0,0,0.07246037072428556
this song is racist,0,0,0.05628745564390764
Please help me go here http://www.gofundme.com/littlebrother﻿,1,1,0.9338363825585148
"EVERYONE GO AND SHARE youtu  be/ARkglzjQuP0 ON FB,TWITTER,G+ TO VOTE FOR EMINEM TO BECOME ARTIST OF THE YEAR ON FIRST EVER YOUTUBE MUSIC AWARDS !!!  AND GET THIS METHOD TO CHEAT AT INTERNET ROULETTE OUT OF EMINEMS VIDEO ! SHADY ARTIST OF THE YEAR !",1,1,0.7971114871935847
Abomination! Subscribe if you agree :| party here in my channel. cool lights.﻿,1,1,0.7593751618390772
And i´m Shufflin still today :D﻿,0,0,0.17752254996621092
cool cool cool cool cool cool cool﻿,0,0,0.07678045162704493
3m subscribers but look at the views its 700 million wtf :P﻿,1,0,0.3688539216231631
Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8﻿,0,0,0.1775146460879047
"do you guys know, there&#39;s a part two of this song! :D﻿",0,0,0.3496828120646558
"I want to see Shakira, not football :)",0,0,0.21717964519453126
"Party rock anthem is love,party rock anthem is life﻿",0,0,0.11003748438837867
"YO GUYS SORRY IF THIS ANNOYS YOU!!! BUT CHECK OUT MY CHANNEL, AND LATEST VIDEO. A LIKE AND SUBSCRIBE WOULD BE NICE TOO!!!!!!!",1,1,0.9859738627849358
i want to be that robot guy...﻿,0,0,0.23179261635639886
I like you . Katy Perry 600▲60▲6▲﻿,0,0,0.12610896118468481
Very Nice !!!<br />Yeah Fucking.﻿,0,0,0.4549731097388625
Lol thats the guy from animal planet and lost. And the girl is megan fox i think hahah ﻿,0,0,0.2793582311151337
"666,002,018 views! 666 million. 666! Katy Perry illuminati confirmed!!!﻿",0,0,0.16921863825387123
http://binbox.io/1FIRo#123﻿,1,1,0.8423888183184123
Put famous people in the jungle for an hour and look what happens.﻿,0,0,0.48774210607871776
Subscribe﻿,1,1,0.8787495697309049
Nice song .See my new track.﻿,1,0,0.292248111959256
Such a good song ans Katy sounds great over the melody. Im growing as an  artist everyday from my hit song 'CRAZY' which has got my name out there.  cant thank my fans more for their support. If you could take a moment? to  check it and my music? maybe you'll join me to make my dream come true :)  thank you for your time﻿,1,1,0.6793294019827723
Lol check out my chanell and subscribe please i want 5000 subs thats it im nearly their now﻿,1,1,0.9791204326729973
it pisses me off a bit that blank space has more views (868 mio) than this. meh ﻿,0,0,0.33585081854512616
Who else would give Katy perry a good old mighty roar? ;)﻿,0,0,0.10066581896476506
 I hate this song! ﻿,0,0,0.061875226856978355
I love it,0,0,0.07098351035578856
Loves it﻿,0,0,0.0756891567940292
Im gonna share a little ryhme canibus blows eminem away a quadrillion times especially about the categories of intelligent things in his mind. That he learned and rapped about and forgot before eminem spit his first ryme.luv ya linz 4e﻿,1,1,0.5760561883883908
Plizz withing my channel ﻿,1,1,0.9059985201624566
SHAKIRA SONG WAKA WAKA﻿,0,0,0.1484712254554714
I love her green eyes﻿,0,0,0.04538640844343405
The new Makeup Transformation with Integrated Look-A-Like Feature now  available in Ver 1.13! Do you know who you look like? Install or update  your version of Makeup Transformation  https://play.google.com/store/apps/details?id=com.yourelink.makeuptransformation  or visit Google Play.﻿,1,1,0.76421131447303
Hey dickwad - we&#39;re all africans. The colour of your skin just tells us something about how long ago your ancestors left Africa.   Check out Baba Brinkman - he has a song called &quot;I&#39;m A African&quot;   Go learn something.,1,0,0.4720762179432518
Check out my acoustic channel ﻿,1,1,0.9414127106961326
Will this song ever reach 7 Billion Views?﻿,0,0,0.09287520840992314
Aslamu Lykum... From Pakistan﻿,1,0,0.1754726019651713
"Lets be honest, you wouldn't last 1 day on your own in the jungle. Stop  living n a fairy world.﻿",0,0,0.1391283391362502
I always end up coming back to this song<br />﻿,0,0,0.07891197497115347
like the songs﻿,0,0,0.21117946807179588
Katy Perry is garbage. Rihanna is the best singer in the world. ﻿,0,0,0.1219511189685292
"help me click on the subscribe Mai Nguyen, thank you﻿",1,1,0.9618818187317866
Hey everyone check out my channel leave a like and subscribe please and if there is a song you want me to do post the name in the comments and I will get on to it(: Thanks,1,1,0.9624786231569803
"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  The cook officiates the tax. The walk judges the amount. Why does the ink train the valuable increase?",1,1,0.8931853470054368
Subscribe me please﻿,1,1,0.9751638433863985
https://twitter.com/GBphotographyGB﻿,1,1,0.605277656314699
It looks so real and my daughter is a big fan and she likes a lot of your  songs.﻿,0,1,0.5537398686647221
"Every collaboration between them, we know it will be number 1 ﻿",0,0,0.06857583671293241
super rihanna﻿,0,0,0.09208615980427182
"Finally someone shares the same opinion as me. I&#39;ve tried really hard to like Gangnam style but I just can&#39;t, I don&#39;t even get the dance either. A song like this should be more popular than Gangnam Style, at least it makes sense.",1,0,0.18660860519527225
this song is awesome. these guys are the best. love this video too its hilarious lol. im getting popular fast because i rap with meaning. thumbs up if you piss next to the water in the toilet so it doesnt make noise﻿,1,1,0.5805545298650245
Hey guys please just spent one minute for me:) im a singer from srilanka and im 18 year&#39;s old! SooO I LIKE TO BE GREAT SINGER will be a one day so i hope it would be happen in really my life. Just view my videos and rate it and let me know how is my voice please help us guys closer to living my dream:)! I really know you&#39;d helped me who read this comment he/she can just understand my feeling ! Thanks guys lv u really much more! SUBSCRIBE IT MY CHANNEL AND ONECE AGAIN THANK U !,1,1,0.9004360282661793
CHECK OUT MY MUSIC VIDEO ON MY CHANEL!!!,1,1,0.7860532450261677
https://binbox.io/DNCkM#qT4Q1JB1﻿,1,1,0.8655931275377359
subscribe me if u love eminem,1,1,0.7971162666503151
Check out this playlist on YouTube:👿👳👳👳👳👳﻿,1,1,0.8677667597615969
"This is so cool,why haven&#39;t I heard this before?﻿",0,0,0.197532857914726
Best song ever!!!!﻿,0,0,0.01900853135154228
Hay dakota u earned a subscribee,1,1,0.7707737694852321
Where are Shakifans?,0,0,0.3000638407694817
I like this song ﻿,0,0,0.06455137478325938
share your thoughts﻿,1,0,0.16558660198559771
Awesome video this is one of my favorite  songs😀😀😀😀😀😀😀❤️❤️❤️❤️❤️❤️❤️❤️💎💎💎💎💎💄💄💄💄💋💋💋💋﻿,0,0,0.388262062025242
She is perfect! &lt;3,0,0,0.14481632709696185
This song is so beauty,0,0,0.047775346059804914
sorry to all my haters<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />for party rock en﻿,0,0,0.4498062483335364
LIKE AND SUBSCRIBE﻿,1,1,0.9617716503355542
"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the statement conciliate the acidic stretch? The earth recognizes the money. When does the numberless number transport the trade?",1,1,0.842468735596925
  Eminem is the king of rap  Micheal Jackson is the king of pop  If you also wanna go hard and wanna be the person of first class fame just check out Authenticviews*com and be famous just within days !! yO ~,1,1,0.6935731425831763
awesome﻿,0,0,0.3806471772309235
"Just coming to check if people are still viewing this video. And  apparently, they still do.﻿",0,0,0.428994778367493
Meet The Richest Online Marketer  NOW CLICK : bit.ly/make-money-without-adroid,1,1,0.9394465333335755
She's an old Whore!﻿,0,0,0.19517514331700384
https://www.indiegogo.com/projects/help-stop-my-poverty-cyber-pan-handleing/x/8692160#home ﻿,1,1,0.9773160803450851
"The projects After Effects, Music, Foto, Web sites and another you can find  and buy here  http://audiojungle.net/user/EugeneKalinin/portfolio?ref=EugeneKalinin﻿",1,1,0.8806242734439851
"great song, but we all know that Katy buys her views..﻿",0,0,0.11701032802861519
"Anyone Who LOVEs music , please go check out my youtube page and tell me  what you think . I just put a video up and will be doing more song. I'm  just trying to get myself started. Any love is much Appreciated ﻿",1,1,0.798777281871534
"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mother approve the axiomatic insurance? The fear appoints the roll. When does the space prepare the historical shame?",1,1,0.9019488664232022
"yo I know nobody will probably even read this..  But I’m gonna type it any way because i hope at least one person will  i&#39;m a rapper with a dream. I know there&#39;s like 200k of those in this world  but please check out my music and subscribe? if you want.? thanks,  I would love nothing more than to have a decent following on youtube..  if anyone? reading this could press the &quot;THUMBS UP&quot; other people will see it  just a simple button press? could make my dream come true =) Thank You",1,1,0.9887664851530341
i watched this because of the large amount of views and now i am convinced it is because that girl is so hot,0,0,0.09345761837537947
"Support the fight for your 4th amendment right to privacy in your home and business. Stop the NSA spying on Americans with the un Patriot Act Renewal. Rand Paul has spent 10.5 hours on the Senate floor in a Protest and Filibuster fighting for our  Constitution that this Nation is founded on. Join the fight at Rand Paul dot com. Spread The Word. We Have Someone That Cares About Our Nation.  Email your Senators, Congress men and women, tell them to support Rand. Tell the news to support Rand too. Senator Rand Paul was up until <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=1m00s"">1:00</a> am this morning fighting for our Constitution.﻿",1,1,0.7588481456412614
Hello. İ am from Azerbaijan<br />﻿,0,0,0.4054465418227111
Eminem best rapper all the time﻿,0,0,0.13007411275521197
I'm watching this in 2014﻿,0,0,0.22588366934853987
Eminem is the greatest artist to ever touch the mic.﻿,0,0,0.13282291647914754
Rihanna is so beautiful and amazing ♥♥♥♥♥love her so much♥♥♥♥ forever RiRi fan ♥ ♥ ♥ ♥ ♥ ♥ ﻿,0,0,0.21115613068734007
this song gives me strength! love her lyrics. this video really brings the  lyrics to life. I'm getting known fast because i rap with meaning.. thumbs  up if you piss next to the water in the toilet so its quiet...﻿,1,0,0.4431741877145843
why does the world not shuffle???﻿,0,0,0.11101381059534968
looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt﻿,0,0,0.17308494572843935
Check out this video on YouTube:<br /><br />Eminem is amazing. ﻿,1,1,0.8441890959022306
Katy perry songs aren't that bad ﻿,0,0,0.09114822189564815
Hi Guys! check this awesome EDM &amp; House mix :) thanks a lot..  https://soundcloud.com/soundhase/edm-house-mix-2﻿,1,1,0.9236763334779197
Hey Go To My Channel Check Out My Dongs Thanks YouTuber&#39;s,1,1,0.9645107485174832
"Why there are so many dislikes. This song is so... awesome. It sounds like we MUST STOP BE RACISTS!!! If I could, I would like it 1,000,000,000 times!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿",0,0,0.16716896414709553
Feels and emotions in this song...God damn﻿,0,0,0.04163093518762803
Not bad﻿,0,0,0.13686293456337173
"Enough with the whole ""how does this have two billion views if there's only  7 million on the planet"" we get it. You're joking. It's not funny anymore.﻿",0,0,0.11407293777005094
Hi everyone! Do you like music? Then why not check out my music channel. The LEXIS band will be uploading their own songs and covers soon so don&#39;t miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one click. -&gt;﻿,1,1,0.9240404284321369
PLEASE SUBSCRIBE ME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,1,1,0.9873506317329847
Shakira u are so wiredo,0,0,0.13410031305857556
Yo like what up this song is fricking beast anywon herd the see mee rollin or I woke up in a new Buggti check out nuketown rap I was shooting in it see my nice quick scoping things training for faze adoult freind sang I was at my freinds house doing it we just had the rap going and we were doing fun things ﻿,1,0,0.37210602583452046
IIIIIIIIIII LOVE THIS SHAKE IT SONG OH SORRY EVERY SHAKE IT SONG I LIKE WATCH SUBSCRIBE AND NEVER UNLIKE BROOOOO!!!!!!!!!!! SHAKE IT UP﻿,1,0,0.48127248675698064
2011- the last year of decent music.﻿,0,0,0.08064859547173667
CHECK OUT DANEJA GOOD GIRL,1,1,0.8481225869605556
+447935454150 lovely girl talk to me xxx﻿,1,0,0.2035785818872859
Check the shit out on my channel<br /><br /><br />SUBSCRIBE YOU WILL LIKE IT﻿,1,1,0.9837522127437647
This song/video is such a trigger but it&#39;s just so good...﻿,0,0,0.18700772047725822
I love this song!!!﻿,0,0,0.0745485518829138
just came to check the view count﻿,0,0,0.2568926995296804
still watching in 2015...﻿,0,0,0.13900442505260185
Is that Charlie from lost?﻿,0,0,0.11427623466021623
Pls follow this channel!! http://www.twitch.tv/sevadus﻿,1,1,0.8813722594637943
Check out my channel please.,1,1,0.9795459303133192
The Funny Thing Is That this song was made in 2009 but it took 2 years to  get to america.﻿,0,0,0.12109578153864482
so many comments.﻿,0,0,0.04792676552618672
Subscribe me and i subscribe you back!!﻿,1,1,0.9502208505226472
Love itt and ppl check out my channel!!!,1,1,0.7900572622488248
I shuffled while listening to this song. THE ILLNESS IS SPREADING!!﻿,0,0,0.0883543994002615
http://www.billboard.com/articles/columns/pop-shop/6174122/fan-army-face-off-round-3 Vote for SONES please....we're against vips....please help us.. &gt;.&lt;﻿,1,1,0.7769153825769053
ayyy can u guys please check out my rap video im 16 n im juss tryna get some love please chrck it out an thank u,1,1,0.8756373480772491
" I really can&#39;t comprehend Miley Cyrus , she actually is a high profile and she tapes herself banging Today a video was leeched with her sucking and fucking The video has been posted at the celebrity website under :  miley-celeb-news.co.uk ",1,1,0.5620574543563454
Thumbs up if you listen this in 2015.﻿,0,0,0.298654630381284
Waka waka she rules,0,0,0.10827977433311681
"Why the fuck this keeps updated? Comments :""5 minutes ago"" Song: ""2 years and  4 months ago""﻿",0,0,0.15230918987953837
Hey ! Subscribe  to me for the peace in the world ! ♥﻿,1,1,0.85867886194586
Eminem THE BEST !﻿,0,0,0.11444896430604391
Hey Guys this is Glamour Beauty! I just started my youtube channel please  go check it out! I'm going to post singing videos and also random videos  that I fell like! Please go to subscribe! More to come soon!. Remember to  subscribe!﻿,1,1,0.9650912449897501
who is going to reach the billion first : katy or taylor ?﻿,0,0,0.08319926671370477
"I don&#39;t understand this song, I have had the passion for women feel like im losing my mind but i don&#39;t understand the ideas of loving the the way someone lies.....﻿",0,0,0.2585775928170698
First they were fighting... Then they were making out...﻿,0,0,0.050643416031532294
:3﻿,0,0,0.19918997095656302
Best song for ever💜💜😢<br />﻿,0,0,0.09132679272439437
Very good! Like! :D﻿,0,0,0.24730804746924304
Katy Perry You Are Looking Soo PRETTY DAMN CUTE :-* :-*﻿,0,0,0.17268868775190882
The boyfriend was Charlie from the TV show LOST ﻿,0,0,0.13667239610083998
This looks so fun and it's a good song﻿,0,0,0.16322322618866197
EMINEM&lt;3 <br />the best rapper ever&lt;3﻿,0,0,0.18702656413652013
What my gangnam style﻿,0,0,0.19762323448841176
":: ATTENTION : WE NEED 10 Million Views More for FIREWORK to Reach 500M .. We have only 1 and half day left for katy's birtgday. Listen How it could be possible?? &gt;&gt;JUST Open different Tabs from Different Browser &gt;&gt;Dont Watch Full Video, Remember We dont have time on hand, Its Time Wasting. View it only for 30 sec. Plz thumbs up and share﻿",1,1,0.6055343514683559
LoL﻿,0,0,0.10161761816694895
Awsome<br />﻿,0,0,0.24425267365525294
lol so funny love it﻿,0,0,0.20357044581101288
katy is beautiful. and this song is catchy. I'm a rapper with 25000  subscribers.. thumbs up if you hate when you take a shit and the water  splashes your balls﻿,1,0,0.3406392474622517
EMINEM FANS!!!  - Check Out The New Song &quot;FEELIN&#39; GOOD&quot; By J-D-P  Just Click The &quot;GHOSTPOET100&quot; Link Above This Post  Thank You All...,1,1,0.6409765293007599
check out mah girl it duh shit yo﻿,1,1,0.6652165396633243
most popular video on youtube  ﻿,0,0,0.3279951614881091
Waka waka,0,0,0.1258050695905485
Check out this video on YouTube:jjiwajwkajajqjaubkm﻿,1,1,0.8558146351566943
